Store,Date,Actual_Demand,Forecast_Demand,sigma_demand,Safety_Stock,Reorder_Point,Recommended_Inventory,Stockout_Risk_pct
840,2015-06-20,3311,4634.168,1651.2073009088613,7185.845527027578,39625.02152702758,72064.19752702757,4.999999999999993
1050,2015-06-20,6201,6257.49,1433.8965644255136,6240.136661233189,50042.56666123319,93844.99666123319,5.000000000000004
837,2015-06-20,2232,2008.1317,1288.1103815948452,5605.693615093822,19662.61551509382,33719.53741509382,5.000000000000004
956,2015-06-20,1646,2038.5471,965.7150414999877,4202.669832870952,18472.499532870952,32742.32923287095,5.000000000000004
124,2015-06-20,2779,3195.3157,1223.5889813995136,5324.9046343668215,27692.114534366825,50059.32443436683,5.000000000000004
973,2015-06-20,5123,6055.2134,1697.812684792911,7388.666268635412,49775.16006863541,92161.6538686354,5.000000000000004
352,2015-06-20,6048,6545.008,840.016489301761,3655.6456169712883,49470.70161697129,95285.75761697128,4.999999999999993
622,2015-06-20,2823,3141.8984,941.5417833984112,4097.470868145393,26090.759668145394,48084.048468145396,5.000000000000004
867,2015-06-20,4122,3566.3635,1405.6507569715534,6117.214476333327,31081.758976333327,56046.30347633333,5.000000000000004
579,2015-06-20,7664,6837.579,1914.1901516781488,8330.313663066758,56193.36666306676,104056.41966306676,5.000000000000004
365,2015-06-20,5718,5314.0864,1078.1799206900976,4692.102776045997,41890.707576046,79089.312376046,5.000000000000004
21,2015-06-20,4665,4967.54,1551.8414663816675,6753.4179710304725,41526.19797103047,76298.97797103047,5.000000000000004
739,2015-06-20,10100,11156.4375,2321.0516482885505,10100.923485303107,88195.98598530311,166291.04848530312,5.000000000000004
618,2015-06-20,6992,6806.041,1442.99015218759,6279.710806108144,53921.99780610815,101564.28480610816,5.000000000000004
293,2015-06-20,4590,5398.834,1527.3862088661429,6646.991780488852,44438.82978048885,82230.66778048885,5.000000000000004
207,2015-06-20,7700,8299.871,2974.571569846303,12944.95960515575,71044.05660515574,129143.15360515573,5.000000000000004
3,2015-06-20,3891,4589.83,2021.4544939880218,8797.114526878768,40925.92452687876,73054.73452687876,5.000000000000004
667,2015-06-20,7163,7878.309,1975.767223305843,8598.289297912708,63746.45229791271,118894.61529791271,5.000000000000004
681,2015-06-20,2485,3088.634,816.7277997292466,3554.2961827101426,25174.734182710145,46795.17218271014,5.000000000000004
886,2015-06-20,4833,4652.1104,1754.6585694665216,7636.052375689898,40200.8251756899,72765.59797568989,5.000000000000004
689,2015-06-20,4614,5698.961,1373.5162548360506,5977.369183554788,45870.096183554786,85762.82318355478,5.000000000000004
345,2015-06-20,2948,3346.883,990.6899233049317,4311.3573626604075,27739.538362660405,51167.7193626604,5.000000000000004
388,2015-06-20,8551,8956.698,2285.879318221168,9947.857949224916,72644.74394922491,135341.6299492249,5.000000000000016
44,2015-06-20,4108,3628.6213,1431.8347670035137,6231.163979381335,31631.513079381333,57031.862179381336,5.000000000000004
239,2015-06-20,5439,5098.5464,1242.3025174359002,5406.3435785550655,41096.16837855507,76785.99317855507,4.999999999999993
921,2015-06-20,3425,5580.1504,2688.3014882921943,11699.148383315132,50760.201183315134,89821.25398331514,5.000000000000004
330,2015-06-20,4362,3600.4692,834.0860157137257,3629.8369452907045,28833.121345290703,54036.4057452907,5.000000000000016
62,2015-06-20,3696,4555.871,1796.9739151485,7820.203413131474,39711.300413131474,71602.39741313148,5.000000000000004
1041,2015-06-20,6054,6042.7773,954.0774180014124,4152.024365935069,46451.46546593506,88750.90656593506,5.000000000000016
204,2015-06-20,4344,5072.4717,949.6097347204554,4132.581572832732,39639.88347283273,75147.18537283273,5.000000000000016
159,2015-06-20,6524,7209.529,1939.8658218795836,8442.05093540613,58908.75393540613,109375.45693540614,5.000000000000004
1071,2015-06-20,4048,5265.574,1148.500602234646,4998.129496407692,41857.14749640769,78716.16549640769,4.999999999999993
1045,2015-06-20,6124,5440.3413,2156.0989954454776,9383.070383544593,47465.45948354459,85547.84858354459,5.000000000000016
419,2015-06-20,3775,4752.9834,1266.945382523988,5513.58621354639,38784.47001354639,72055.35381354639,5.000000000000004
992,2015-06-20,3071,3964.179,1357.157996121593,5906.180108658775,33655.43310865878,61404.686108658774,5.000000000000004
957,2015-06-20,5085,6328.989,2586.124892309091,11254.48874862968,55557.411748629675,99860.33474862967,5.000000000000004
300,2015-06-20,7289,6558.703,1270.3651249049342,5528.468500269676,51439.38950026968,97350.31050026968,4.999999999999993
1103,2015-06-20,5687,5334.1177,1301.6920482609341,5664.799312245461,43003.62321224545,80342.44711224546,5.000000000000016
1054,2015-06-20,3960,4368.301,1647.9063069700658,7171.480018519482,37749.58701851949,68327.69401851948,5.000000000000004
602,2015-06-20,4772,5687.103,1136.284778939935,4944.967777020343,44754.68877702034,84564.40977702034,5.000000000000016
890,2015-06-20,5579,5254.0444,1376.9722006559577,5992.409023069767,42770.71982306977,79549.03062306976,4.999999999999993
71,2015-06-20,7113,7126.8135,2114.1996178549157,9200.729586675141,59088.424086675135,108976.11858667513,5.000000000000016
192,2015-06-20,14817,14359.777,2486.8863059759406,10822.614960693969,111341.05396069397,211859.49296069395,5.000000000000004
663,2015-06-20,5182,4922.765,1003.1374093657147,4365.527249132799,38824.8822491328,73284.2372491328,5.000000000000004
1073,2015-06-20,7744,8274.078,2387.730468866633,10391.101286924233,68309.64728692423,126228.19328692422,5.000000000000004
1083,2015-06-20,6049,5321.414,1005.8712978388885,4377.424786313948,41627.32278631395,78877.22078631395,5.000000000000016
752,2015-06-20,3214,3269.6821,1741.4588629262441,7578.608920741314,30466.383620741315,53354.15832074132,5.000000000000004
478,2015-06-20,4163,6093.9077,1788.7020286024178,7784.205208118374,50441.559108118374,93098.91300811837,5.000000000000004
326,2015-06-20,5140,5492.0396,1097.8405742350749,4777.663455953876,43221.94065595388,81666.21785595387,4.999999999999993
318,2015-06-20,4770,5830.4126,1877.5054604509219,8170.666522322854,48983.55472232286,89796.44292232287,5.000000000000004
980,2015-06-20,4627,4804.2017,1676.1582085918617,7294.428724467707,40923.8406244677,74553.25252446771,5.000000000000016
1085,2015-06-20,4774,5119.815,1763.8710237729229,7676.1438127457795,43514.848812745775,79353.55381274577,5.000000000000004
551,2015-06-20,4377,5373.5566,1250.9159053664805,5443.827954441392,43058.72415444139,80673.6203544414,5.000000000000016
803,2015-06-20,4446,5870.095,1357.4395644979384,5907.405458653655,46998.07045865366,88088.73545865365,4.999999999999993
838,2015-06-20,6844,7754.707,1571.1271669450123,6837.346902941338,61120.29590294134,115403.24490294134,5.000000000000004
136,2015-06-20,5125,4658.6353,1220.9771364837704,5313.538215326189,37923.98531532619,70534.43241532618,5.000000000000004
446,2015-06-20,2719,2715.0227,1536.0907480376627,6684.872835057879,25690.031735057877,44695.19063505788,5.000000000000004
576,2015-06-20,6458,5932.6465,1563.0325450167652,6802.120131145903,48330.6456311459,89859.1711311459,5.000000000000004
181,2015-06-20,3443,3438.636,2086.64337616909,9080.80830486468,33151.260304864685,57221.71230486469,4.999999999999993
1034,2015-06-20,2311,3235.4211,2526.3762071848837,10994.470020812014,33642.417720812016,56290.36542081201,5.000000000000004
525,2015-06-20,9006,9088.73,1570.1738230153885,6833.198070624139,70454.30807062415,134075.41807062415,4.999999999999993
1072,2015-06-20,4145,4736.5483,1987.0503539657495,8647.392056808414,41803.230156808415,74959.06825680842,5.000000000000004
1029,2015-06-20,1538,2568.4531,1914.4892482354664,8331.615293490366,26310.78699349037,44289.95869349037,5.000000000000004
122,2015-06-20,6314,7281.825,1940.4569165089988,8444.623304542636,59417.398304542636,110390.17330454264,5.000000000000016
657,2015-06-20,4299,4682.6406,1940.3723057850161,8444.255089363274,41222.73928936327,74001.22348936327,5.000000000000004
158,2015-06-20,10180,7685.2173,1373.0321178150741,5975.262280415045,59771.78338041504,113568.30448041504,5.000000000000004
156,2015-06-20,2649,3813.0073,2388.7609352438576,10395.5857463882,37086.6368463882,63777.68794638821,5.000000000000004
53,2015-06-20,3231,3668.791,1306.375500488224,5685.181104537678,31366.71810453768,57048.255104537675,5.000000000000004
224,2015-06-20,7227,7043.306,1358.642892869503,5912.64219167415,55215.78419167415,104518.92619167415,4.999999999999993
371,2015-06-20,5798,6558.6807,1681.6891443310533,7318.498657915718,53229.26355791572,99140.02845791573,5.000000000000004
768,2015-06-20,10360,10882.961,3038.9378316819148,13225.073443344527,89405.80044334453,165586.52744334453,4.999999999999993
802,2015-06-20,6159,5346.833,1584.146381326944,6894.004878823787,44321.83587882378,81749.66687882377,5.000000000000016
754,2015-06-20,4506,6066.202,1816.865894379909,7906.770793196391,50370.18479319639,92833.5987931964,5.000000000000004
584,2015-06-20,5329,4797.962,1001.8198819458879,4359.7935362844555,37945.52753628446,71531.26153628447,4.999999999999993
138,2015-06-20,3235,4003.4595,2645.0227524389215,11510.80479358205,39535.021293582045,67559.23779358204,5.000000000000016
797,2015-06-20,4858,4609.24,954.964333449647,4155.884109895164,36420.56410989517,68685.24410989517,4.999999999999993
510,2015-06-20,5111,6220.141,2362.222929322312,10280.095697959634,53821.08269795963,97362.06969795963,4.999999999999993
477,2015-06-20,5637,6030.0537,1151.563966011479,5011.460868477871,47221.83676847787,89432.21266847788,5.000000000000004
228,2015-06-20,8484,8250.539,1182.7739210330358,5147.282649042277,62901.055649042275,120654.82864904228,5.000000000000016
862,2015-06-20,5255,6560.8076,1703.629681578137,7413.981103609095,53339.6343036091,99265.2875036091,5.000000000000004
729,2015-06-20,9265,9876.805,2781.259223618937,12103.688701319188,81241.3237013192,150378.9587013192,5.000000000000004
15,2015-06-20,5405,6234.0127,1248.0987729849116,5431.568150289606,49069.65705028961,92707.74595028961,5.000000000000016
718,2015-06-20,4951,5940.4023,1740.2983018179154,7573.558305446351,49156.374405446346,90739.19050544634,5.000000000000004
636,2015-06-20,5708,5722.847,2381.3050078118686,10363.138492335054,50423.06749233505,90482.99649233505,5.000000000000004
549,2015-06-20,3687,3869.3044,883.3120151407227,3844.062274600506,30929.193074600505,58014.32387460051,5.000000000000004
347,2015-06-20,4221,5299.0693,839.8010574486867,3654.708084768674,40748.19318476867,77841.67828476867,5.000000000000004
306,2015-06-20,2831,3466.1646,926.0310321008662,4029.9700384367598,28293.12223843676,52556.27443843676,5.000000000000004
511,2015-06-20,5373,4838.148,620.999013455448,2702.5092371328324,36569.545237132836,70436.58123713284,4.999999999999982
340,2015-06-20,5700,4637.873,1592.9220673478249,6932.1955554911165,39397.306555491115,71862.41755549112,5.000000000000004
613,2015-06-20,5475,5831.377,1124.45271285557,4893.476120520866,45713.115120520866,86532.75412052087,5.000000000000016
1020,2015-06-20,10115,8481.527,1606.689431683987,6992.109385438161,66362.79838543816,125733.48738543816,5.000000000000004
385,2015-06-20,7636,6660.478,2000.0272296996964,8703.865780244743,55327.21178024474,101950.55778024474,5.000000000000004
844,2015-06-20,2214,2179.5854,1455.888039225073,6335.840780718474,21592.938580718474,36850.03638071848,5.000000000000004
888,2015-06-20,8615,8420.574,1279.143472401945,5566.67075934482,64510.68875934483,123454.70675934483,4.999999999999993
54,2015-06-20,8668,7979.5947,1590.653839394874,6922.324514053122,62779.48741405312,118636.65031405311,5.000000000000004
67,2015-06-20,5491,6819.3545,1967.9728691709881,8564.369253612282,56299.850753612285,104035.33225361229,5.000000000000004
1007,2015-06-20,7210,6701.8574,1526.8180679582238,6644.519303047865,53557.52110304786,100470.52290304785,5.000000000000004
93,2015-06-20,3081,3277.1653,1908.7751205732825,8306.74813194162,31246.905231941622,54187.06233194162,5.000000000000004
392,2015-06-20,4576,5384.8394,2193.4394827229316,9545.571465832705,47239.44726583271,84933.32306583271,5.000000000000004
979,2015-06-20,5089,5036.6533,1580.9285428099752,6880.0012522039615,42136.57435220396,77393.14745220396,5.000000000000004
923,2015-06-20,5177,4912.7207,633.96448285156,2758.9333216282093,37147.97822162821,71537.02312162821,4.999999999999993
836,2015-06-20,2495,3322.5603,2141.5494125064893,9319.75243707918,32577.67453707918,55835.59663707918,5.000000000000004
184,2015-06-20,5821,5854.561,1500.6902074880616,6530.814155797744,47512.74115579774,88494.66815579773,5.000000000000004
610,2015-06-20,3052,2842.2651,1215.0984066860765,5287.954726082827,25183.810426082826,45079.666126082826,5.000000000000004
545,2015-06-20,8387,9472.959,3152.190280482422,13717.933789946741,80028.64678994674,146339.35978994676,5.000000000000004
313,2015-06-20,4686,5314.792,2069.6424800922305,9006.822553371141,46210.36655337115,83413.91055337116,4.999999999999993
985,2015-06-20,8471,8511.669,1458.840413384579,6348.6891399986935,65930.3721399987,125512.0551399987,4.999999999999982
987,2015-06-20,3612,4893.4707,1812.6091577118007,7888.246013097962,42142.54091309796,76396.83581309796,5.000000000000004
670,2015-06-20,5308,5687.6606,1239.8094222291927,5395.493943242945,45209.118143242944,85022.74234324295,5.000000000000004
76,2015-06-20,8796,8360.526,1741.062709229972,7576.884909913113,66100.56690991312,124624.24890991312,4.999999999999993
236,2015-06-20,4200,5901.7114,1832.4967064937296,7974.794112406574,49286.77391240658,90598.75371240659,5.000000000000004
850,2015-06-20,6061,5859.3594,1669.0112018659506,7263.325854292196,48278.8416542922,89294.3574542922,4.999999999999993
908,2015-06-20,2271,2001.1182,1415.8312082818472,6161.518514034064,20169.345914034064,34177.173314034066,5.000000000000004
287,2015-06-20,9339,8750.944,1196.5381559401656,5207.182860109606,66463.7908601096,127720.39886010959,5.000000000000004
874,2015-06-20,4615,4139.3555,912.2791819104158,3970.1237240914866,32945.612224091485,61921.100724091484,5.000000000000016
238,2015-06-20,5493,6353.7466,1562.51589196516,6799.871722349589,51276.097922349596,95752.3241223496,4.999999999999993
311,2015-06-20,4961,5604.788,1338.1465548656693,5823.4447185984045,45056.9607185984,84290.4767185984,5.000000000000004
855,2015-06-20,3700,4428.792,1538.0562655059405,6693.426518717068,37694.97051871707,68696.51451871707,5.000000000000004
19,2015-06-20,4801,4898.949,1599.220919877781,6959.607365778582,41252.25036577858,75544.89336577858,5.000000000000004
253,2015-06-20,4055,4248.5254,2029.3155077229972,8831.324665335813,38571.00246533582,68310.68026533583,5.000000000000004
1030,2015-06-20,1676,1704.0691,1197.8500779293668,5212.892178832168,17141.375878832165,29069.85957883216,5.000000000000016
149,2015-06-20,3400,4933.131,1429.2590540829724,6219.9548022181825,40751.871802218186,75283.78880221819,5.000000000000004
485,2015-06-20,5531,5284.563,966.3081396167809,4205.250920931368,41197.191920931364,78189.13292093136,5.000000000000016
965,2015-06-20,6527,6912.2495,1989.0116545835097,8655.927389266992,57041.673889267,105427.420389267,4.999999999999993
43,2015-06-20,4560,5630.1484,1900.106064795142,8269.0214966169,47680.0602966169,87091.0990966169,5.000000000000004
713,2015-06-20,9216,8614.574,2084.311730441272,9070.661277283934,69372.67927728394,129674.69727728394,5.000000000000004
539,2015-06-20,11798,11676.098,1324.7137817084456,5764.986987183165,87497.67298718316,169230.35898718316,5.000000000000016
1104,2015-06-20,5923,5217.308,1055.5357652510645,4593.55827289044,41114.714272890444,77635.87027289045,5.000000000000004
346,2015-06-20,5579,5666.5024,1624.8380021815522,7071.089670990489,46736.6064709905,86402.1232709905,4.999999999999993
1022,2015-06-20,6245,5793.9053,2104.6300354710534,9159.083973352848,49716.42107335285,90273.75817335286,5.000000000000004
591,2015-06-20,3796,4940.8438,1034.1819250127119,4500.629058444037,39086.53565844403,73672.44225844403,5.000000000000004
899,2015-06-20,1846,3617.3894,2065.3199423740134,8988.011415417257,34309.737215417255,59631.463015417256,5.000000000000004
1106,2015-06-20,3039,3595.9612,1250.5515840491398,5442.242474103961,30613.97087410396,55785.69927410396,5.000000000000004
1000,2015-06-20,6924,6816.656,1239.6904141714201,5394.976035213374,53111.56803521337,100828.16003521337,5.000000000000004
607,2015-06-20,703,1771.2955,1704.4318162050258,7417.471892147597,19816.540392147595,32215.608892147597,5.000000000000004
